Anger Frames >= Threshold,0
Sadness Frames >= Threshold,0
Disgust Frames >= Threshold,0
Joy Frames >= Threshold,40
Surprise Frames >= Threshold,0
Fear Frames >= Threshold,0
Contempt Frames >= Threshold,0
Engagement Frames >= Threshold,72
Attention Frames >= Threshold,1034
