Anger Frames >= Threshold,0
Sadness Frames >= Threshold,0
Disgust Frames >= Threshold,2
Joy Frames >= Threshold,90
Surprise Frames >= Threshold,13
Fear Frames >= Threshold,0
Contempt Frames >= Threshold,0
Engagement Frames >= Threshold,139
Attention Frames >= Threshold,873
