Anger Frames >= Threshold,0
Sadness Frames >= Threshold,0
Disgust Frames >= Threshold,19
Joy Frames >= Threshold,54
Surprise Frames >= Threshold,0
Fear Frames >= Threshold,0
Contempt Frames >= Threshold,0
Engagement Frames >= Threshold,92
Attention Frames >= Threshold,843
