Anger Frames >= Threshold,0
Sadness Frames >= Threshold,0
Disgust Frames >= Threshold,0
Joy Frames >= Threshold,29
Surprise Frames >= Threshold,53
Fear Frames >= Threshold,0
Contempt Frames >= Threshold,0
Engagement Frames >= Threshold,109
Attention Frames >= Threshold,834
