Anger Frames >= Threshold,0
Sadness Frames >= Threshold,0
Disgust Frames >= Threshold,0
Joy Frames >= Threshold,0
Surprise Frames >= Threshold,6
Fear Frames >= Threshold,2
Contempt Frames >= Threshold,0
Engagement Frames >= Threshold,171
Attention Frames >= Threshold,1214
